"salary_id","employee_id","month","year","base_salary","house_rent_allowance","medical_allowance","conveyance_allowance","gross_salary","provident_fund","income_tax","other_deductions","total_deductions","net_salary","payment_date","bank_account"
183,1016,3,2022,44316.87,6647.53,2215.84,2463,55643.25,4431.69,0.0,1179,5610.69,50032.56,"2022-03-26","6422-4912-6332-7006"
184,1016,4,2022,42391.13,6358.67,2119.56,3168,54037.36,4239.11,0.0,1114,5353.11,48684.25,"2022-04-26","6422-4912-6332-7006"
185,1016,5,2022,40775.93,6116.39,2038.8,4663,53594.11,4077.59,0.0,1080,5157.59,48436.52,"2022-05-26","6422-4912-6332-7006"
186,1016,6,2022,42072.99,6310.95,2103.65,3685,54172.58,4207.3,0.0,1013,5220.3,48952.28,"2022-06-27","6422-4912-6332-7006"
187,1016,7,2022,41721.85,6258.28,2086.09,2360,52426.22,4172.18,0.0,1164,5336.18,47090.03,"2022-07-28","6422-4912-6332-7006"
188,1016,8,2022,42299.79,6344.97,2114.99,2197,52956.75,4229.98,0.0,1704,5933.98,47022.77,"2022-08-26","6422-4912-6332-7006"
189,1016,9,2022,41213.48,6182.02,2060.67,3735,53191.18,4121.35,0.0,1813,5934.35,47256.83,"2022-09-26","6422-4912-6332-7006"
190,1016,10,2022,42554.55,6383.18,2127.73,2586,53651.46,4255.46,0.0,741,4996.46,48655.01,"2022-10-26","6422-4912-6332-7006"
191,1016,11,2022,40495.6,6074.34,2024.78,3874,52468.72,4049.56,0.0,1985,6034.56,46434.16,"2022-11-25","6422-4912-6332-7006"
192,1016,12,2022,41326.07,6198.91,2066.3,3731,53322.28,4132.61,0.0,1770,5902.61,47419.67,"2022-12-28","6422-4912-6332-7006"
193,1017,1,2022,79745.28,11961.79,3987.26,4349,100043.33,7974.53,1487.26,1257,10718.79,89324.54,"2022-01-26","8432-8056-4113-9210"
194,1017,2,2022,80672.12,12100.82,4033.61,2260,99066.54,8067.21,1533.61,560,10160.82,88905.73,"2022-02-27","8432-8056-4113-9210"
195,1017,3,2022,80882.86,12132.43,4044.14,3690,100749.43,8088.29,1544.14,1741,11373.43,89376.0,"2022-03-26","8432-8056-4113-9210"
196,1017,4,2022,77844.52,11676.68,3892.23,3819,97232.43,7784.45,1392.23,601,9777.68,87454.75,"2022-04-27","8432-8056-4113-9210"
197,1017,5,2022,76704.82,11505.72,3835.24,4624,96669.79,7670.48,1335.24,1256,10261.72,86408.06,"2022-05-27","8432-8056-4113-9210"
198,1017,6,2022,77949.0,11692.35,3897.45,4273,97811.8,7794.9,1397.45,1103,10295.35,87516.45,"2022-06-27","8432-8056-4113-9210"
199,1017,7,2022,81225.48,12183.82,4061.27,2925,100395.58,8122.55,1561.27,1356,11039.82,89355.76,"2022-07-28","8432-8056-4113-9210"
200,1017,8,2022,80132.91,12019.94,4006.65,2420,98579.49,8013.29,1506.65,1253,10772.94,87806.55,"2022-08-28","8432-8056-4113-9210"
201,1017,9,2022,77861.23,11679.18,3893.06,4085,97518.47,7786.12,1393.06,1293,10472.18,87046.29,"2022-09-26","8432-8056-4113-9210"
202,1017,10,2022,76093.11,11413.97,3804.66,2659,93970.73,7609.31,1304.66,948,9861.97,84108.76,"2022-10-27","8432-8056-4113-9210"
203,1017,11,2022,78577.5,11786.63,3928.88,4899,99192.01,7857.75,1428.88,1056,10342.63,88849.38,"2022-11-28","8432-8056-4113-9210"
204,1017,12,2022,82295.1,12344.27,4114.76,2699,101453.12,8229.51,1614.76,1007,10851.27,90601.86,"2022-12-25","8432-8056-4113-9210"
205,1018,1,2022,53095.73,7964.36,2654.79,4957,68671.88,5309.57,154.79,1819,7283.36,61388.52,"2022-01-25","7515-6923-1128-6362"
206,1018,2,2022,53275.81,7991.37,2663.79,4437,68367.98,5327.58,163.79,1086,6577.37,61790.61,"2022-02-27","7515-6923-1128-6362"
207,1018,3,2022,56154.73,8423.21,2807.74,3252,70637.67,5615.47,307.74,756,6679.21,63958.46,"2022-03-26","7515-6923-1128-6362"
208,1018,4,2022,54278.54,8141.78,2713.93,4533,69667.25,5427.85,213.93,1518,7159.78,62507.47,"2022-04-26","7515-6923-1128-6362"
209,1018,5,2022,52499.06,7874.86,2624.95,4299,67297.88,5249.91,124.95,1914,7288.86,60009.02,"2022-05-26","7515-6923-1128-6362"
210,1018,6,2022,54193.94,8129.09,2709.7,2860,67892.73,5419.39,209.7,1121,6750.09,61142.64,"2022-06-27","7515-6923-1128-6362"
211,1018,7,2022,56378.29,8456.74,2818.91,2362,70015.95,5637.83,318.91,1756,7712.74,62303.2,"2022-07-25","7515-6923-1128-6362"
212,1018,8,2022,56076.92,8411.54,2803.85,2843,70135.3,5607.69,303.85,959,6870.54,63264.76,"2022-08-26","7515-6923-1128-6362"
213,1018,9,2022,55202.77,8280.42,2760.14,4328,70571.32,5520.28,260.14,908,6688.42,63882.91,"2022-09-27","7515-6923-1128-6362"
214,1018,10,2022,54838.54,8225.78,2741.93,4893,70699.25,5483.85,241.93,859,6584.78,64114.47,"2022-10-28","7515-6923-1128-6362"
215,1018,11,2022,55690.21,8353.53,2784.51,4042,70870.25,5569.02,284.51,656,6509.53,64360.72,"2022-11-27","7515-6923-1128-6362"
216,1018,12,2022,56127.99,8419.2,2806.4,2115,69468.59,5612.8,306.4,1278,7197.2,62271.39,"2022-12-28","7515-6923-1128-6362"
217,1019,1,2022,119631.73,17944.76,5981.59,4157,147715.08,11963.17,3481.59,1794,17238.76,130476.32,"2022-01-28","8028-2223-5565-9480"
218,1019,2,2022,126711.36,19006.7,6335.57,3755,155808.63,12671.14,3835.57,1939,18445.7,137362.92,"2022-02-26","8028-2223-5565-9480"
219,1019,3,2022,118746.06,17811.91,5937.3,4504,146999.28,11874.61,3437.3,750,16061.91,130937.37,"2022-03-27","8028-2223-5565-9480"
220,1019,4,2022,120791.29,18118.69,6039.56,4431,149380.55,12079.13,3539.56,1428,17046.69,132333.86,"2022-04-28","8028-2223-5565-9480"
221,1019,5,2022,127122.95,19068.44,6356.15,3055,155602.53,12712.29,3856.15,1569,18137.44,137465.09,"2022-05-27","8028-2223-5565-9480"
222,1019,6,2022,121235.99,18185.4,6061.8,3732,149215.19,12123.6,3561.8,1284,16969.4,132245.79,"2022-06-26","8028-2223-5565-9480"
223,1019,7,2022,125763.72,18864.56,6288.19,3110,154026.46,12576.37,3788.19,1572,17936.56,136089.9,"2022-07-27","8028-2223-5565-9480"
224,1019,8,2022,122512.87,18376.93,6125.64,4724,151739.45,12251.29,3625.64,1069,16945.93,134793.52,"2022-08-28","8028-2223-5565-9480"
225,1019,9,2022,121473.76,18221.06,6073.69,2798,148566.51,12147.38,3573.69,1909,17630.06,130936.45,"2022-09-28","8028-2223-5565-9480"
226,1019,10,2022,124561.51,18684.23,6228.08,2917,152390.81,12456.15,3728.08,1105,17289.23,135101.58,"2022-10-26","8028-2223-5565-9480"
227,1019,11,2022,116824.28,17523.64,5841.21,4191,144380.13,11682.43,3341.21,1376,16399.64,127980.49,"2022-11-25","8028-2223-5565-9480"
228,1019,12,2022,124027.55,18604.13,6201.38,3818,152651.05,12402.75,3701.38,1710,17814.13,134836.92,"2022-12-25","8028-2223-5565-9480"
229,1020,1,2022,30914.8,4637.22,1545.74,2866,39963.76,3091.48,0.0,1835,4926.48,35037.28,"2022-01-26","8054-5462-4547-5512"
230,1020,2,2022,29772.75,4465.91,1488.64,4166,39893.3,2977.28,0.0,1155,4132.28,35761.03,"2022-02-28","8054-5462-4547-5512"
231,1020,3,2022,31517.18,4727.58,1575.86,3235,41055.62,3151.72,0.0,883,4034.72,37020.9,"2022-03-26","8054-5462-4547-5512"
232,1020,4,2022,30850.14,4627.52,1542.51,3742,40762.17,3085.01,0.0,849,3934.01,36828.16,"2022-04-25","8054-5462-4547-5512"
233,1020,5,2022,31154.69,4673.2,1557.73,2070,39455.63,3115.47,0.0,1629,4744.47,34711.16,"2022-05-28","8054-5462-4547-5512"
234,1020,6,2022,30792.08,4618.81,1539.6,3649,40599.5,3079.21,0.0,887,3966.21,36633.29,"2022-06-28","8054-5462-4547-5512"
235,1020,7,2022,28840.5,4326.07,1442.02,4602,39210.6,2884.05,0.0,1934,4818.05,34392.55,"2022-07-25","8054-5462-4547-5512"
236,1020,8,2022,30852.94,4627.94,1542.65,3184,40207.53,3085.29,0.0,818,3903.29,36304.24,"2022-08-26","8054-5462-4547-5512"
237,1020,9,2022,31059.89,4658.98,1552.99,3703,40974.87,3105.99,0.0,511,3616.99,37357.88,"2022-09-26","8054-5462-4547-5512"
238,1020,10,2022,29414.61,4412.19,1470.73,4475,39772.53,2941.46,0.0,1758,4699.46,35073.07,"2022-10-27","8054-5462-4547-5512"
239,1020,11,2022,30780.28,4617.04,1539.01,2350,39286.33,3078.03,0.0,581,3659.03,35627.31,"2022-11-26","8054-5462-4547-5512"
240,1020,12,2022,30440.39,4566.06,1522.02,4231,40759.47,3044.04,0.0,672,3716.04,37043.43,"2022-12-28","8054-5462-4547-5512"
241,1021,1,2022,25131.27,3769.69,1256.56,4365,34522.52,2513.13,0.0,1501,4014.13,30508.4,"2022-01-26","8482-3069-4226-4021"
242,1021,2,2022,25313.69,3797.05,1265.68,4961,35337.42,2531.37,0.0,1519,4050.37,31287.06,"2022-02-26","8482-3069-4226-4021"
243,1021,3,2022,26516.83,3977.52,1325.84,2747,34567.19,2651.68,0.0,1432,4083.68,30483.51,"2022-03-25","8482-3069-4226-4021"
244,1021,4,2022,25505.01,3825.75,1275.25,3275,33881.01,2550.5,0.0,1569,4119.5,29761.51,"2022-04-27","8482-3069-4226-4021"
245,1021,5,2022,26829.33,4024.4,1341.47,4300,36495.2,2682.93,0.0,1929,4611.93,31883.26,"2022-05-28","8482-3069-4226-4021"
246,1021,6,2022,26243.29,3936.49,1312.16,3365,34856.94,2624.33,0.0,851,3475.33,31381.61,"2022-06-28","8482-3069-4226-4021"
247,1021,7,2022,26315.53,3947.33,1315.78,3404,34982.64,2631.55,0.0,1759,4390.55,30592.09,"2022-07-25","8482-3069-4226-4021"
248,1021,8,2022,25667.65,3850.15,1283.38,2613,33414.17,2566.76,0.0,1999,4565.76,28848.41,"2022-08-28","8482-3069-4226-4021"
249,1021,9,2022,27319.37,4097.91,1365.97,3983,36766.25,2731.94,0.0,736,3467.94,33298.31,"2022-09-25","8482-3069-4226-4021"
250,1021,10,2022,27310.89,4096.63,1365.54,4925,37698.07,2731.09,0.0,1202,3933.09,33764.98,"2022-10-26","8482-3069-4226-4021"
251,1021,11,2022,25505.51,3825.83,1275.28,2225,32831.61,2550.55,0.0,823,3373.55,29458.06,"2022-11-25","8482-3069-4226-4021"
252,1021,12,2022,26620.29,3993.04,1331.01,2771,34715.35,2662.03,0.0,1364,4026.03,30689.32,"2022-12-25","8482-3069-4226-4021"
253,1022,1,2022,34016.29,5102.44,1700.81,2761,43580.55,3401.63,0.0,1410,4811.63,38768.92,"2022-01-28","8627-4033-2512-3845"
254,1022,2,2022,34324.18,5148.63,1716.21,4395,45584.01,3432.42,0.0,571,4003.42,41580.59,"2022-02-26","8627-4033-2512-3845"
255,1022,3,2022,34459.43,5168.92,1722.97,3549,44900.32,3445.94,0.0,1544,4989.94,39910.38,"2022-03-25","8627-4033-2512-3845"
256,1022,4,2022,33617.01,5042.55,1680.85,2033,42373.41,3361.7,0.0,668,4029.7,38343.71,"2022-04-26","8627-4033-2512-3845"
257,1022,5,2022,32741.52,4911.23,1637.08,3133,42422.83,3274.15,0.0,588,3862.15,38560.68,"2022-05-28","8627-4033-2512-3845"
258,1022,6,2022,32338.0,4850.7,1616.9,2583,41388.6,3233.8,0.0,892,4125.8,37262.8,"2022-06-28","8627-4033-2512-3845"
259,1022,7,2022,31421.37,4713.21,1571.07,2160,39865.64,3142.14,0.0,1292,4434.14,35431.51,"2022-07-26","8627-4033-2512-3845"
260,1022,8,2022,34347.0,5152.05,1717.35,4474,45690.4,3434.7,0.0,1524,4958.7,40731.7,"2022-08-25","8627-4033-2512-3845"
261,1022,9,2022,34679.57,5201.94,1733.98,3891,45506.49,3467.96,0.0,1929,5396.96,40109.53,"2022-09-25","8627-4033-2512-3845"
262,1022,10,2022,34061.82,5109.27,1703.09,3801,44675.19,3406.18,0.0,762,4168.18,40507.01,"2022-10-26","8627-4033-2512-3845"
263,1022,11,2022,33883.16,5082.47,1694.16,4874,45533.79,3388.32,0.0,1751,5139.32,40394.48,"2022-11-25","8627-4033-2512-3845"
264,1022,12,2022,33339.61,5000.94,1666.98,3082,43089.53,3333.96,0.0,1536,4869.96,38219.57,"2022-12-28","8627-4033-2512-3845"
265,1023,1,2022,43706.24,6555.94,2185.31,3583,56030.49,4370.62,0.0,1701,6071.62,49958.86,"2022-01-25","3183-5047-5064-2364"
266,1023,2,2022,42729.64,6409.45,2136.48,2386,53661.56,4272.96,0.0,1596,5868.96,47792.6,"2022-02-28","3183-5047-5064-2364"
267,1023,3,2022,43118.55,6467.78,2155.93,2400,54142.26,4311.86,0.0,1980,6291.86,47850.41,"2022-03-26","3183-5047-5064-2364"
268,1023,4,2022,40961.7,6144.26,2048.09,3828,52982.04,4096.17,0.0,1949,6045.17,46936.87,"2022-04-25","3183-5047-5064-2364"
269,1023,5,2022,43893.85,6584.08,2194.69,3890,56562.62,4389.39,0.0,717,5106.39,51456.24,"2022-05-26","3183-5047-5064-2364"
270,1023,6,2022,41908.44,6286.27,2095.42,4927,55217.13,4190.84,0.0,1669,5859.84,49357.29,"2022-06-27","3183-5047-5064-2364"
271,1023,7,2022,43963.55,6594.53,2198.18,3275,56031.26,4396.36,0.0,1167,5563.36,50467.91,"2022-07-27","3183-5047-5064-2364"
272,1023,8,2022,41137.86,6170.68,2056.89,2290,51655.43,4113.79,0.0,1356,5469.79,46185.65,"2022-08-25","3183-5047-5064-2364"
273,1023,9,2022,41086.75,6163.01,2054.34,3152,52456.1,4108.67,0.0,1338,5446.67,47009.42,"2022-09-27","3183-5047-5064-2364"
274,1023,10,2022,41941.52,6291.23,2097.08,3630,53959.82,4194.15,0.0,901,5095.15,48864.67,"2022-10-26","3183-5047-5064-2364"
275,1023,11,2022,41192.65,6178.9,2059.63,3334,52765.18,4119.26,0.0,957,5076.26,47688.91,"2022-11-26","3183-5047-5064-2364"
276,1023,12,2022,41226.33,6183.95,2061.32,2711,52182.6,4122.63,0.0,1807,5929.63,46252.97,"2022-12-28","3183-5047-5064-2364"
277,1024,1,2022,36838.44,5525.77,1841.92,4428,48634.13,3683.84,0.0,1396,5079.84,43554.28,"2022-01-25","7017-3522-8622-7064"
278,1024,2,2022,40469.76,6070.46,2023.49,4827,53390.72,4046.98,0.0,949,4995.98,48394.74,"2022-02-26","7017-3522-8622-7064"
279,1024,3,2022,39261.27,5889.19,1963.06,2077,49190.52,3926.13,0.0,1341,5267.13,43923.4,"2022-03-28","7017-3522-8622-7064"
280,1024,4,2022,37482.47,5622.37,1874.12,4672,49650.97,3748.25,0.0,905,4653.25,44997.72,"2022-04-25","7017-3522-8622-7064"
281,1024,5,2022,38643.87,5796.58,1932.19,4791,51163.64,3864.39,0.0,1465,5329.39,45834.25,"2022-05-26","7017-3522-8622-7064"
282,1024,6,2022,39604.49,5940.67,1980.22,2328,49853.39,3960.45,0.0,1746,5706.45,44146.94,"2022-06-25","7017-3522-8622-7064"
283,1024,7,2022,37657.65,5648.65,1882.88,4509,49698.18,3765.77,0.0,875,4640.77,45057.42,"2022-07-25","7017-3522-8622-7064"
284,1024,8,2022,37001.64,5550.25,1850.08,3059,47460.96,3700.16,0.0,1917,5617.16,41843.8,"2022-08-28","7017-3522-8622-7064"
285,1024,9,2022,40379.8,6056.97,2018.99,2319,50774.76,4037.98,0.0,1826,5863.98,44910.78,"2022-09-26","7017-3522-8622-7064"
286,1024,10,2022,40057.81,6008.67,2002.89,2353,50422.38,4005.78,0.0,1418,5423.78,44998.59,"2022-10-26","7017-3522-8622-7064"
287,1024,11,2022,39357.82,5903.67,1967.89,4731,51960.38,3935.78,0.0,1239,5174.78,46785.6,"2022-11-25","7017-3522-8622-7064"
288,1024,12,2022,37167.1,5575.06,1858.35,2595,47195.52,3716.71,0.0,605,4321.71,42873.81,"2022-12-26","7017-3522-8622-7064"
289,1025,1,2022,27024.63,4053.69,1351.23,3282,35711.56,2702.46,0.0,822,3524.46,32187.1,"2022-01-26","5728-8695-6384-7624"
290,1025,2,2022,28823.0,4323.45,1441.15,4146,38733.6,2882.3,0.0,1739,4621.3,34112.3,"2022-02-25","5728-8695-6384-7624"
291,1025,3,2022,28203.8,4230.57,1410.19,3225,37069.56,2820.38,0.0,1333,4153.38,32916.18,"2022-03-25","5728-8695-6384-7624"
292,1025,4,2022,28166.46,4224.97,1408.32,3322,37121.76,2816.65,0.0,525,3341.65,33780.11,"2022-04-27","5728-8695-6384-7624"
293,1025,5,2022,28814.96,4322.24,1440.75,4323,38900.96,2881.5,0.0,1425,4306.5,34594.46,"2022-05-28","5728-8695-6384-7624"
294,1025,6,2022,29039.73,4355.96,1451.99,3762,38609.67,2903.97,0.0,1537,4440.97,34168.7,"2022-06-25","5728-8695-6384-7624"
295,1025,7,2022,27863.89,4179.58,1393.19,3656,37092.67,2786.39,0.0,938,3724.39,33368.28,"2022-07-27","5728-8695-6384-7624"
296,1025,8,2022,28274.03,4241.1,1413.7,3794,37722.83,2827.4,0.0,1668,4495.4,33227.43,"2022-08-28","5728-8695-6384-7624"
297,1025,9,2022,27436.33,4115.45,1371.82,4441,37364.6,2743.63,0.0,1796,4539.63,32824.97,"2022-09-26","5728-8695-6384-7624"
298,1025,10,2022,29113.8,4367.07,1455.69,4868,39804.56,2911.38,0.0,748,3659.38,36145.18,"2022-10-26","5728-8695-6384-7624"
299,1025,11,2022,27655.51,4148.33,1382.78,2256,35442.61,2765.55,0.0,1589,4354.55,31088.06,"2022-11-28","5728-8695-6384-7624"
300,1025,12,2022,28037.38,4205.61,1401.87,3515,37159.85,2803.74,0.0,1692,4495.74,32664.12,"2022-12-28","5728-8695-6384-7624"
301,1026,1,2022,47059.15,7058.87,2352.96,3856,60326.98,4705.91,0.0,1792,6497.91,53829.06,"2022-01-27","9307-4020-7520-2797"
302,1026,2,2022,47121.72,7068.26,2356.09,2952,59498.07,4712.17,0.0,520,5232.17,54265.89,"2022-02-26","9307-4020-7520-2797"
303,1026,3,2022,49866.84,7480.03,2493.34,4420,64260.2,4986.68,0.0,715,5701.68,58558.52,"2022-03-26","9307-4020-7520-2797"
304,1026,4,2022,47072.29,7060.84,2353.61,4307,60793.75,4707.23,0.0,1382,6089.23,54704.52,"2022-04-28","9307-4020-7520-2797"
305,1026,5,2022,46572.84,6985.93,2328.64,3332,59219.41,4657.28,0.0,1417,6074.28,53145.13,"2022-05-28","9307-4020-7520-2797"
306,1026,6,2022,47202.84,7080.43,2360.14,3711,60354.41,4720.28,0.0,991,5711.28,54643.13,"2022-06-25","9307-4020-7520-2797"
307,1026,7,2022,45722.54,6858.38,2286.13,4588,59455.04,4572.25,0.0,1550,6122.25,53332.79,"2022-07-25","9307-4020-7520-2797"
308,1026,8,2022,48551.79,7282.77,2427.59,3214,61476.15,4855.18,0.0,1865,6720.18,54755.97,"2022-08-28","9307-4020-7520-2797"
309,1026,9,2022,49952.06,7492.81,2497.6,3225,63167.48,4995.21,0.0,1718,6713.21,56454.27,"2022-09-26","9307-4020-7520-2797"
310,1026,10,2022,46589.36,6988.4,2329.47,2364,58271.23,4658.94,0.0,675,5333.94,52937.29,"2022-10-25","9307-4020-7520-2797"
311,1026,11,2022,46683.91,7002.59,2334.2,4376,60396.7,4668.39,0.0,1661,6329.39,54067.31,"2022-11-28","9307-4020-7520-2797"
312,1026,12,2022,46893.94,7034.09,2344.7,3816,60088.73,4689.39,0.0,1430,6119.39,53969.34,"2022-12-28","9307-4020-7520-2797"
313,1027,1,2022,72551.77,10882.77,3627.59,2834,89896.12,7255.18,1127.59,1118,9500.77,80395.36,"2022-01-25","6988-2372-2269-7782"
314,1027,2,2022,74783.71,11217.56,3739.19,4334,94074.45,7478.37,1239.19,1466,10183.56,83890.9,"2022-02-27","6988-2372-2269-7782"
315,1027,3,2022,68446.81,10267.02,3422.34,4236,86372.17,6844.68,922.34,1586,9353.02,77019.15,"2022-03-27","6988-2372-2269-7782"
316,1027,4,2022,73107.42,10966.11,3655.37,3248,90976.91,7310.74,1155.37,1514,9980.11,80996.8,"2022-04-25","6988-2372-2269-7782"
317,1027,5,2022,73972.36,11095.85,3698.62,3811,92577.83,7397.24,1198.62,1183,9778.85,82798.98,"2022-05-28","6988-2372-2269-7782"
318,1027,6,2022,68307.77,10246.17,3415.39,4421,86390.32,6830.78,915.39,595,8341.17,78049.16,"2022-06-25","6988-2372-2269-7782"
319,1027,7,2022,73507.82,11026.17,3675.39,2813,91022.39,7350.78,1175.39,1080,9606.17,81416.22,"2022-07-28","6988-2372-2269-7782"
320,1027,8,2022,74495.73,11174.36,3724.79,2190,91584.87,7449.57,1224.79,1406,10080.36,81504.51,"2022-08-27","6988-2372-2269-7782"
321,1027,9,2022,69219.27,10382.89,3460.96,3482,86545.12,6921.93,960.96,1776,9658.89,76886.23,"2022-09-27","6988-2372-2269-7782"
322,1027,10,2022,74048.87,11107.33,3702.44,4381,93239.65,7404.89,1202.44,692,9299.33,83940.32,"2022-10-26","6988-2372-2269-7782"
323,1027,11,2022,74713.99,11207.1,3735.7,3189,92845.79,7471.4,1235.7,1549,10256.1,82589.69,"2022-11-26","6988-2372-2269-7782"
324,1027,12,2022,69683.88,10452.58,3484.19,4842,88462.65,6968.39,984.19,769,8721.58,79741.07,"2022-12-28","6988-2372-2269-7782"
325,1028,1,2022,29213.46,4382.02,1460.67,2823,37879.16,2921.35,0.0,1680,4601.35,33277.81,"2022-01-27","6917-6726-1476-9497"
326,1028,2,2022,27583.72,4137.56,1379.19,4321,37421.46,2758.37,0.0,1582,4340.37,33081.09,"2022-02-28","6917-6726-1476-9497"
327,1028,3,2022,27030.81,4054.62,1351.54,4573,37009.97,2703.08,0.0,1454,4157.08,32852.89,"2022-03-28","6917-6726-1476-9497"
328,1028,4,2022,28821.37,4323.21,1441.07,4451,39036.64,2882.14,0.0,1948,4830.14,34206.51,"2022-04-28","6917-6726-1476-9497"
329,1028,5,2022,27418.5,4112.77,1370.92,3649,36551.2,2741.85,0.0,823,3564.85,32986.35,"2022-05-25","6917-6726-1476-9497"
330,1028,6,2022,26769.53,4015.43,1338.48,3849,35972.43,2676.95,0.0,1931,4607.95,31364.48,"2022-06-26","6917-6726-1476-9497"
331,1028,7,2022,28508.36,4276.25,1425.42,3415,37625.03,2850.84,0.0,974,3824.84,33800.19,"2022-07-25","6917-6726-1476-9497"
332,1028,8,2022,28376.43,4256.46,1418.82,2601,36652.72,2837.64,0.0,789,3626.64,33026.08,"2022-08-26","6917-6726-1476-9497"
333,1028,9,2022,28795.54,4319.33,1439.78,2803,37357.65,2879.55,0.0,1196,4075.55,33282.1,"2022-09-25","6917-6726-1476-9497"
334,1028,10,2022,27873.33,4181.0,1393.67,4803,38251.0,2787.33,0.0,1359,4146.33,34104.66,"2022-10-26","6917-6726-1476-9497"
335,1028,11,2022,28325.8,4248.87,1416.29,3068,37058.96,2832.58,0.0,668,3500.58,33558.38,"2022-11-28","6917-6726-1476-9497"
336,1028,12,2022,28447.9,4267.18,1422.39,2805,36942.48,2844.79,0.0,651,3495.79,33446.69,"2022-12-25","6917-6726-1476-9497"
337,1029,1,2022,58140.53,8721.08,2907.03,3266,73034.64,5814.05,407.03,811,7032.08,66002.56,"2022-01-27","8926-4691-3915-6005"
338,1029,2,2022,62498.63,9374.79,3124.93,2953,77951.36,6249.86,624.93,1869,8743.79,69207.56,"2022-02-25","8926-4691-3915-6005"
339,1029,3,2022,60451.54,9067.73,3022.58,4387,76928.84,6045.15,522.58,1211,7778.73,69150.11,"2022-03-26","8926-4691-3915-6005"
340,1029,4,2022,59202.11,8880.32,2960.11,4978,76020.53,5920.21,460.11,1889,8269.32,67751.21,"2022-04-28","8926-4691-3915-6005"
341,1029,5,2022,58885.05,8832.76,2944.25,2544,73206.06,5888.5,444.25,1464,7796.76,65409.3,"2022-05-26","8926-4691-3915-6005"
342,1029,6,2022,59011.27,8851.69,2950.56,3510,74323.53,5901.13,450.56,1276,7627.69,66695.84,"2022-06-27","8926-4691-3915-6005"
343,1029,7,2022,59703.82,8955.57,2985.19,2267,73911.58,5970.38,485.19,943,7398.57,66513.01,"2022-07-26","8926-4691-3915-6005"
344,1029,8,2022,61228.08,9184.21,3061.4,3044,76517.7,6122.81,561.4,758,7442.21,69075.48,"2022-08-27","8926-4691-3915-6005"
345,1029,9,2022,60943.0,9141.45,3047.15,4805,77936.6,6094.3,547.15,1000,7641.45,70295.15,"2022-09-25","8926-4691-3915-6005"
346,1029,10,2022,59131.16,8869.67,2956.56,2864,73821.39,5913.12,456.56,644,7013.67,66807.72,"2022-10-26","8926-4691-3915-6005"
347,1029,11,2022,62070.51,9310.58,3103.53,4178,78662.62,6207.05,603.53,775,7585.58,71077.04,"2022-11-26","8926-4691-3915-6005"
348,1029,12,2022,62364.75,9354.71,3118.24,4756,79593.7,6236.47,618.24,1874,8728.71,70864.99,"2022-12-26","8926-4691-3915-6005"
349,1030,1,2022,29366.8,4405.02,1468.34,2705,37945.16,2936.68,0.0,793,3729.68,34215.48,"2022-01-27","8964-6689-6496-2661"
350,1030,2,2022,28254.63,4238.19,1412.73,4723,38628.56,2825.46,0.0,990,3815.46,34813.09,"2022-02-28","8964-6689-6496-2661"
351,1030,3,2022,29807.36,4471.1,1490.37,2160,37928.84,2980.74,0.0,1319,4299.74,33629.1,"2022-03-26","8964-6689-6496-2661"
352,1030,4,2022,29491.44,4423.72,1474.57,2216,37605.72,2949.14,0.0,513,3462.14,34143.58,"2022-04-26","8964-6689-6496-2661"
353,1030,5,2022,29490.21,4423.53,1474.51,3254,38642.25,2949.02,0.0,1393,4342.02,34300.23,"2022-05-28","8964-6689-6496-2661"
354,1030,6,2022,29073.19,4360.98,1453.66,4584,39471.83,2907.32,0.0,1428,4335.32,35136.51,"2022-06-28","8964-6689-6496-2661"
355,1030,7,2022,28626.14,4293.92,1431.31,2449,36800.36,2862.61,0.0,606,3468.61,33331.75,"2022-07-27","8964-6689-6496-2661"
356,1030,8,2022,29333.5,4400.02,1466.67,4215,39415.2,2933.35,0.0,1101,4034.35,35380.85,"2022-08-28","8964-6689-6496-2661"
357,1030,9,2022,29593.15,4438.97,1479.66,3397,38908.78,2959.31,0.0,739,3698.31,35210.46,"2022-09-27","8964-6689-6496-2661"
358,1030,10,2022,29717.17,4457.58,1485.86,3309,38969.6,2971.72,0.0,1195,4166.72,34802.88,"2022-10-25","8964-6689-6496-2661"
359,1030,11,2022,28141.72,4221.26,1407.09,3238,37008.07,2814.17,0.0,1546,4360.17,32647.9,"2022-11-28","8964-6689-6496-2661"
360,1030,12,2022,28574.67,4286.2,1428.73,3734,38023.61,2857.47,0.0,1329,4186.47,33837.14,"2022-12-27","8964-6689-6496-2661"
361,1031,1,2022,51028.39,7654.26,2551.42,4685,65919.07,5102.84,51.42,543,5697.26,60221.81,"2022-01-28","5878-7394-8526-2206"
